,youtube_features,youtube_featurs_No
5467,uncomfortable,1.7242816724464167
5468,definition,1.7241480399404203
5469,mall,1.7239126538387528
5470,like boss,1.7237444501787356
5471,quickly,1.7229526572292535
5472,military,1.7227788579241905
5473,profile,1.7222196608758542
5474,how dare,1.722028376000046
5475,ment,1.7216394484143527
5476,logo,1.7214816047028518
5477,ini,1.721419032051669
5478,could ve,1.720781823663872
5479,ip,1.7207786956857414
5480,blind,1.7207264764881889
5481,cool but,1.719956478908172
5482,rappers,1.7197630433877928
5483,this from,1.7196745038032686
5484,liked this,1.7195118558689229
5485,if im,1.7192898585697092
5486,rob,1.719212515059319
5487,shout out,1.7191797646496974
5488,look really,1.7190759806933784
5489,found it,1.7185246899981832
5490,better to,1.718411060773421
5491,will die,1.717577080135071
5492,lot more,1.7175569524299379
5493,off with,1.7169653237246274
5494,to everyone,1.7167729235801732
5495,dc,1.7167165035443284
5496,emotion,1.7165104552308876
5497,raised,1.7162632547944536
5498,whos,1.716032429295671
5499,genre,1.7158121480059572
5500,of him,1.715613776540343
5501,suck at,1.7155134377888694
5502,have fun,1.7151296278784272
5503,and other,1.7149365466441833
5504,ellen,1.7148818060496689
5505,video just,1.7144562223623507
5506,my other,1.7141693361905437
5507,sind,1.714126751338993
5508,bf3,1.7140780044932142
5509,great and,1.714026208149755
5510,miss this,1.7140034205788275
5511,need more,1.7139180412296111
5512,is his,1.7136044913404807
5513,he doesnt,1.7134479477029259
5514,to just,1.7132012239396812
5515,unlike,1.7120202550254506
5516,seen this,1.7119419960711326
5517,had an,1.711931607567605
5518,hot and,1.7110872587225492
5519,lion,1.7100755773299483
5520,filled,1.7090788798084022
5521,don mind,1.708758172433462
5522,really think,1.7087379339137545
5523,romney,1.707068526041781
5524,soon as,1.7070169982206413
5525,hug,1.7069692945062676
5526,him but,1.7068544650363024
5527,merry christmas,1.7062634979567268
5528,trade,1.7062208729480233
5529,who has,1.7062206017944517
5530,created,1.7061586237325006
5531,her mouth,1.7058725585067438
5532,yeah but,1.705770321278562
5533,disrespectful,1.7056688675346914
5534,sword,1.7056174017696086
5535,were in,1.7049758190260944
5536,so well,1.704519744174442
5537,ei,1.7032998361211775
5538,feel the,1.702950064328523
5539,it isn,1.7029406743916837
5540,nicole,1.7025669901898466
5541,key,1.701836275398287
5542,fights,1.7017758322083423
5543,get all,1.7013440132222288
5544,that little,1.7011935995134555
5545,including,1.7011756682722876
5546,cara,1.7011447314300157
5547,wa,1.7009700302967337
5548,the great,1.700831942151431
5549,one person,1.7005331135475767
5550,loved this,1.7001966919174898
5551,it always,1.7001192209883744
5552,cruel,1.6995803303322887
5553,places,1.6995028176583762
5554,hear that,1.6993553062432936
5555,someone else,1.6992807660136264
5556,saw him,1.699195029559547
5557,knee,1.6991029098901205
5558,that video,1.699071751083276
5559,meu,1.6990081660468994
5560,really don,1.6988957859149105
5561,well this,1.698673971063973
5562,joint,1.6984974314017796
5563,addicted,1.6978864261488762
5564,surprise,1.697306886832345
5565,bruce,1.6968954241316245
5566,we know,1.6966341119251467
5567,see your,1.696048649238246
5568,an asshole,1.6951899846442369
5569,like little,1.695034306147173
5570,ay,1.6949085846734886
5571,just look,1.6923739847789672
5572,to leave,1.6921984694826677
5573,selling,1.6920876637907638
5574,he goes,1.6919025589929568
5575,that because,1.691781670446514
5576,are soo,1.6916692901235706
5577,sleeping,1.6914040292113566
5578,this what,1.6911050045717317
5579,these kids,1.691044425914044
5580,successful,1.6909609611579373
5581,same way,1.6905118176480831
5582,dont hate,1.690246299972792
5583,leader,1.6895666443222985
5584,nice job,1.6895344417496088
5585,lesson,1.6893926980942393
5586,cant do,1.6890406344899676
5587,asses,1.6886271759146265
5588,dot,1.6885275453571005
5589,nine,1.6884234418401516
5590,range,1.6884035654713712
5591,absolute,1.6883647136074569
5592,disagree,1.6881687996083676
5593,of videos,1.688018433894973
5594,fucking awesome,1.6879555935498771
5595,are actually,1.6879523832673358
5596,thinking about,1.6871541819045703
5597,bastard,1.6870120872225192
5598,would of,1.686987047428446
5599,slim,1.6869565769570183
5600,mierda,1.686762465719979
5601,re an,1.686758145939387
5602,you lol,1.6866594153436716
5603,video about,1.6864773050988433
5604,people will,1.6858657513292328
5605,it great,1.6858402055746549
5606,is by,1.6849257295980555
5607,didn get,1.68421812205286
5608,work with,1.6842029690863476
5609,letting,1.683667758360996
5610,me encanta,1.683505561277325
5611,b4,1.6834768027438787
5612,please please,1.682759565902866
5613,auf,1.6826929606501115
5614,big bang,1.681972677797825
5615,about him,1.6815801202641092
5616,therefore,1.68100519297648
5617,belong,1.6808779610601987
5618,steel,1.6804787149427802
5619,make her,1.6801321649984848
5620,enjoy it,1.6797481365334401
5621,lisa,1.679579283922348
5622,thing you,1.679474969684938
5623,even the,1.6794406029332105
5624,pit,1.679288617714306
5625,toi,1.6792820485841007
5626,sure it,1.6792169167507913
5627,all know,1.6791423816662137
5628,fb,1.679128190830064
5629,scenes,1.678548882804711
5630,it came,1.6781959913996212
5631,job this,1.6780380977956122
5632,we dont,1.6775848291383817
5633,for life,1.6774921425724716
5634,notice the,1.6771256931762724
5635,jelly,1.6766499295045458
5636,really dont,1.676191005652306
5637,one more,1.6755105159568888
5638,too funny,1.6754037618718387
5639,they never,1.67515757703389
5640,when first,1.675153024465739
5641,gonna do,1.6749369772780034
5642,brofist,1.6746114842491626
5643,niggers,1.6745550309349921
5644,meow,1.6744469273053768
5645,pizza,1.674085815901267
5646,to an,1.6738502294067987
5647,sport,1.6735919081835937
5648,and let,1.6733497542814217
5649,born in,1.6732265692099921
5650,played the,1.6729523720143664
5651,this nigga,1.6727375511654192
5652,making it,1.6726693476240189
5653,check my,1.6725044771242343
5654,better but,1.671311783178171
5655,yes it,1.6711390967776558
5656,been watching,1.6710899956275755
5657,came from,1.6707927278461687
5658,soldiers,1.6705168807476558
5659,has nothing,1.6703349755413277
5660,what up,1.670309276694275
5661,cause of,1.6702812442742097
5662,one to,1.6697054844253842
5663,why cant,1.6695010105859045
5664,om,1.6693157764796616
5665,to cry,1.6691450519477327
5666,cow,1.6688248547164872
5667,holy crap,1.6684348691242759
5668,for free,1.6682461141070055
5669,that on,1.6680990710899308
5670,he used,1.6680273651076116
5671,that thing,1.6677856145078633
5672,happening,1.6676888987132772
5673,know where,1.6674687410561104
5674,gary,1.6674247716416422
5675,shit that,1.6673507226391213
5676,swedish,1.6670518460821573
5677,the water,1.6669205050574165
5678,kay,1.6669076348305285
5679,buy it,1.6667679143380956
5680,typical,1.666350061532425
5681,fuck are,1.6660329378884435
5682,lovin,1.6655626631493365
5683,far as,1.6654419550492845
5684,to act,1.6650521077713951
5685,stayed,1.6647343771156669
5686,will come,1.664234005211414
5687,you stupid,1.6641873796794182
5688,so no,1.663473743150555
5689,while watching,1.663136180584001
5690,people on,1.662781053724746
5691,to move,1.662758227320778
5692,grandpa,1.6626360128711732
5693,cup,1.6625385554195422
5694,at you,1.6613403747015285
5695,have watched,1.660965130255259
5696,hunter,1.660740167138486
5697,fuck lol,1.6605978175459917
5698,the others,1.6601991445444708
5699,princess,1.6601696148424607
5700,you win,1.6600861524673083
5701,the main,1.6595756428787278
5702,halloween,1.6592899564210921
5703,hate her,1.659144433864066
5704,serie,1.6590421529823125
5705,also have,1.6584615167492585
5706,exo,1.658123535178561
5707,found out,1.6576365905314885
5708,shit lol,1.657453027660627
5709,suit,1.6574344885987349
5710,life you,1.6574076186667595
5711,all for,1.657344153559955
5712,asdfghjkl,1.6560683353024226
5713,name it,1.655867745478757
5714,made for,1.6545668746635231
5715,video have,1.6541667591079936
5716,keep singing,1.6537975145846977
5717,inch,1.653586820406291
5718,gay and,1.6535672815480158
5719,need for,1.65356130868732
5720,afford,1.6535384651833356
5721,the anime,1.653359820494217
5722,you obviously,1.6530741089708803
5723,it well,1.6528346879090612
5724,its really,1.6522977383255608
5725,voz,1.651742547072128
5726,carry,1.651662791394201
5727,not real,1.6508203342844334
5728,and gay,1.6507117261754654
5729,it xd,1.650483423984986
5730,that im,1.650449144436765
5731,get so,1.6500560820685946
5732,thought he,1.6499216986030656
5733,funny lol,1.6498814989845496
5734,fully,1.6497506790219996
5735,song he,1.6496253705483341
5736,for uploading,1.649415082778819
5737,fame,1.64938375258898
5738,oo,1.64916127944449
5739,even have,1.648805215514463
5740,to believe,1.6483514865718658
5741,blew,1.6483108209528043
5742,really is,1.6481778822526316
5743,it got,1.648170384539527
5744,beautiful song,1.6479207417083792
5745,morons,1.6476007284324428
5746,them as,1.6472956349619674
5747,yah,1.6472354217278822
5748,mature,1.6472101174861882
5749,dont see,1.6469131457283752
5750,to those,1.6468384872568915
5751,1000,1.6466794767020496
5752,just wanna,1.6466497428085152
5753,nowhere,1.6466079676466605
5754,its on,1.646460540752607
5755,someone is,1.6459890054078703
5756,urban,1.6459072214114177
5757,hidden,1.6456051453196456
5758,blah,1.6452354735573635
5759,remember when,1.6450689542360104
5760,the boy,1.6444965153532594
5761,the american,1.6443767010119064
5762,courage,1.643928271631594
5763,after you,1.6437558241099337
5764,shown,1.6433452772962027
5765,at singing,1.6428954599447678
5766,to youtube,1.642733539717365
5767,fap,1.642639156325195
5768,shouldn be,1.6425830622354631
5769,girl you,1.642107183702506
5770,telling me,1.6417657320602137
5771,they think,1.6415675177340192
5772,megan,1.6415547731659963
5773,anne,1.6411474308497818
5774,didnt even,1.6407981483777085
5775,pitch,1.6401011004302362
5776,rebecca,1.6400433768480034
5777,but will,1.6385540665082545
5778,anything to,1.6382592521727521
5779,the bottom,1.6380410298822228
5780,marijuana,1.6378973323490138
5781,porque,1.637598040403702
5782,man the,1.6370589630790595
5783,estoy,1.6370253506784704
5784,such good,1.636975703625151
5785,glass,1.6365155533244693
5786,believe you,1.6363621647149993
5787,lover,1.6362772157703638
5788,shut down,1.635991134799009
5789,me more,1.635734587301169
5790,what wrong,1.635524558286208
5791,after all,1.6347734016363866
5792,watches,1.6346738978321078
5793,do your,1.6346265361124075
5794,and thought,1.6344256583882444
5795,was looking,1.6341009208072428
5796,being so,1.6340522592821123
5797,and more,1.6339369499084995
5798,it sucks,1.6336487013123815
5799,not one,1.633421341132099
5800,hope to,1.633344358204407
5801,hop,1.632958164896763
5802,where it,1.632567607660996
5803,because my,1.631840076349814
5804,so sick,1.6316222053758151
5805,gay you,1.6314932660868464
5806,you sure,1.6312510402498626
5807,it called,1.6310812109340185
5808,ka,1.6309284444139078
5809,when my,1.6302281598084862
5810,really cool,1.6301988762619626
5811,express,1.6301618492980325
5812,disappointed,1.6293114612661714
5813,and funny,1.6293095587980744
5814,as shit,1.6287461213488377
5815,remove,1.6281663112935418
5816,time it,1.6280934879899234
5817,where he,1.6278385773245763
5818,serve,1.6276218899809913
5819,impression,1.6274722213968258
5820,im on,1.627151216383832
5821,stand up,1.6268519215086605
5822,look good,1.6265503515838315
5823,seemed,1.6263206718660703
5824,was right,1.6261698561408904
5825,we had,1.625703444804055
5826,speak english,1.625392172063956
5827,no reason,1.6250617705450918
5828,the uk,1.6247924978619759
5829,my sister,1.624604559336493
5830,possibly,1.6241484443502656
5831,oh man,1.6241262066427098
5832,jessica,1.6240982897039697
5833,into it,1.6240219181313305
5834,the life,1.623896833306684
5835,incredibly,1.6237797758090344
5836,dedicated,1.6235891355078291
5837,girl who,1.623015473773185
5838,foi,1.6228058675442085
5839,it what,1.622367822886703
5840,levels,1.6220764476201561
5841,good idea,1.621806288583899
5842,just dont,1.6215222244586294
5843,insult,1.6212643665052906
5844,is sexy,1.6212498327083602
5845,lmfaooo,1.6212395440164462
5846,us to,1.6207409788195435
5847,heard the,1.6201849867474671
5848,blue eyes,1.6200888241405176
5849,drag,1.6194850752843666
5850,based on,1.61938609579791
5851,was when,1.6193382122317128
5852,and take,1.6191132202811183
5853,ook,1.6188746263129408
5854,they both,1.6181516831180895
5855,bong,1.6180805017785471
5856,people would,1.618074908150696
5857,relate,1.61754331804842
5858,turning,1.61668113616429
5859,re saying,1.616646791677012
5860,and great,1.6164041419983384
5861,it takes,1.6163862391029484
5862,tout,1.6162781472395755
5863,re awesome,1.6160587492812362
5864,of being,1.6160314603013142
5865,bond,1.616027519161907
5866,just stop,1.6158815352533789
5867,your hands,1.6156284414918622
5868,loads,1.6155216306096465
5869,the guys,1.614545624968358
5870,in some,1.6144156990180543
5871,then she,1.6143473196375604
5872,produced,1.6141217863607698
5873,here because,1.6135015269623192
5874,like their,1.6134894303916842
5875,too this,1.613427687413014
5876,up as,1.6131393059127146
5877,because that,1.61302357615857
5878,out your,1.6128675696298618
5879,it have,1.6126771088456866
5880,ep,1.612602101482102
5881,wood,1.6123477993983568
5882,ideas,1.6122616922618274
5883,throughout,1.6122063151358144
5884,bite,1.6116824223855912
5885,is if,1.6116353695974708
5886,youtube channel,1.6115621126843924
5887,just make,1.6114317003787635
5888,this channel,1.6110242156401238
5889,before he,1.610871746910085
5890,lol she,1.61077950979436
5891,autism,1.6107275378446109
5892,collection,1.6104833337422324
5893,he needs,1.610429687432095
5894,people just,1.6102688822545361
5895,jumping,1.6101010673704683
5896,crime,1.6099509697707322
5897,funny and,1.6099021732667873
5898,bat,1.6096934122709274
5899,california,1.6096684173584892
5900,lebron,1.6090738248030583
5901,when there,1.608743148734087
5902,and thank,1.6086756837862863
5903,in here,1.6083137534590355
5904,candy,1.6083047924144716
5905,im only,1.6080754699994948
5906,lily,1.6073183146787684
5907,from that,1.6072407369343922
5908,video game,1.6068005197406354
5909,read this,1.6067763395827759
5910,wish had,1.6067685750476408
5911,marbles,1.6066417890595925
5912,were so,1.6065135064068254
5913,let him,1.606465081348484
5914,this sounds,1.6063078448656427
5915,was gonna,1.606268870662634
5916,hahahahahahaha,1.6061144187398604
5917,chief,1.6061043198969231
5918,them for,1.6060046240451997
5919,nerd,1.605008071939211
5920,avec,1.6048644490500608
5921,suddenly,1.604847437458673
5922,this its,1.6048398768457863
5923,things in,1.6043003019395774
5924,tight,1.6041119329825049
5925,right it,1.603882249837809
5926,started to,1.6037881846251087
5927,sounds so,1.6037313260216233
5928,either way,1.6035752575961935
5929,was cool,1.603495290103102
5930,gente,1.6032865762437796
5931,pre,1.6032113568988382
5932,autotune,1.6031200283561684
5933,all are,1.6030421039798493
5934,farm,1.6029565442096436
5935,sing like,1.6024948461458202
5936,whats up,1.6024328617242978
5937,what mean,1.602331785871669
5938,weather,1.6023057822366904
5939,me as,1.6021348022104358
5940,should ve,1.6020811359702511
5941,now we,1.6020343158369388
5942,eventually,1.6020316356353437
5943,re the,1.602001320792819
5944,is terrible,1.601819095321167
5945,award,1.601219643342344
5946,like one,1.600818756914164
5947,so damn,1.600745670771464
5948,france,1.6007446587826484
5949,is sooooo,1.6006561623836404
5950,let her,1.6006513320759301
5951,bff,1.6002158441990362
5952,was only,1.599909725716974
5953,vlog,1.5993360458224473
5954,egg,1.599188176710444
5955,signed,1.5988023507583853
5956,text,1.5986387003231692
5957,just listen,1.5986286783407524
